-4.5894669521344875,137.4416334989196
-4.5894669521344875,137.4416334989196
-4.589466943324896,137.44163349082447
-4.589466934515306,137.44163348272937
-4.589466986413312,137.44163348691478
-4.589467001972861,137.44163354604075
-4.589467001972861,137.44163354604075
-4.589467001972861,137.44163354604075
-4.589467001972861,137.44163354604075
-4.589467001972861,137.44163354604075
-4.589467001972861,137.44163354604075
-4.589467001972861,137.44163354604075
-4.589467001972861,137.44163354604075
-4.589471797823904,137.44164878892954
-4.589491914078643,137.441709304163
-4.589491914078643,137.441709304163
-4.589462442279578,137.44174249929776
-4.589405901410771,137.44167974369648
-4.58935098866616,137.44169496802817
-4.589404166060566,137.44189767479597
-4.589404166060566,137.44189767479597
-4.589404166060566,137.44189767479597
-4.589401840782784,137.44190658709473
-4.589397235602242,137.44192442426558
-4.589390205576012,137.4419511941633
-4.589383281747644,137.4419779829836
-4.58937654129648,137.44200478542646
-4.5893678551273345,137.44204050131788
-4.5893590532489865,137.44207624234338
-4.5893496558461875,137.4421120021795
-4.589353593874419,137.44214349565678
-4.589353593874419,137.44214349565678
-4.589353593874419,137.44214349565678
-4.589447782295567,137.44218106329063
-4.58947069700659,137.44220335005812
-4.58947069700659,137.44220335005812
-4.589477679072015,137.44220492982637
-4.589484673403363,137.44220642734493
-4.589498654345847,137.4422094738107
-4.589512628144234,137.44221257146432
-4.589498649206749,137.44220950246958
-4.589498649206749,137.44220950246958
-4.589498649206749,137.44220950246958
-4.589498649206749,137.44220950246958
-4.589498649206749,137.44220950246958
-4.5895052287593225,137.44221298572802
-4.589511819269831,137.44221642584543
-4.589524957542251,137.44222346855122
-4.589538109693594,137.44223045243464
-4.589524965417902,137.44222343874884
-4.589524965417902,137.44222343874884
-4.589524965417902,137.44222343874884
-4.5895811591298195,137.44228592455508
-4.5897468280064215,137.4424807257251
-4.590010696832403,137.44277851730953
-4.590128714785257,137.44289138782085
-4.590131284457847,137.44289539972254
-4.59018278018824,137.44302135520093
-4.590185047092127,137.4430277711909
-4.590231262624929,137.44314144099437
-4.590233400718234,137.443147561711
-4.590241607668737,137.44327862858717
-4.590241741725272,137.4432847827398
-4.5902425318647895,137.44330085314513
-4.5902768240767,137.4433728188325
-4.590298331510469,137.44345660418068
-4.590299712435126,137.44346461054369
-4.590324466481522,137.44359239982182
-4.590326064561947,137.44360093702593
-4.590318772393291,137.44366324873155
-4.590241893117003,137.4438021468788
-4.5902382161258055,137.44380846285998
-4.590163181839586,137.44394834774292
-4.590159517297035,137.4439553383567
-4.590083201516081,137.4440943997589
-4.590079453467249,137.44410120374033
-4.590036867196784,137.44418218398582
-4.58996548117885,137.44433095441272
-4.589962113995137,137.44433816718768
-4.5898944802343955,137.44448014114423
-4.589890932875917,137.44448707703907
-4.5898872063264315,137.44449420939745
-4.589843720058106,137.44458156101763
-4.589860280918552,137.44474735198088
-4.589861086855815,137.44475539442348
-4.5899078398341855,137.44489125862503
-4.589913118676995,137.4448976312079
-4.589918479632265,137.44490402151393
-4.590041335842052,137.44505097645265
-4.590187382129004,137.44513712007745
-4.5901943006587596,137.4451416244789
-4.590332804854648,137.4452248200202
-4.59033968571465,137.44522888266425
-4.590346565475508,137.44523335195785
-4.590477563085169,137.44531204566954
-4.590477159251913,137.44531232034166
-4.590477250063097,137.44531216744465
-4.590477232381447,137.44531211356153
-4.590477195717447,137.44531216413822
-4.590462683656368,137.4453171428294
-4.590446515806063,137.44532295371096
-4.590429761408563,137.44532876411148
-4.590429543287582,137.4453292085045
-4.590429340588293,137.44532935459415
-4.590429218040624,137.44532962877744
-4.5904289868347306,137.44532991395232
-4.590428716572566,137.44532982709958
-4.590428618937763,137.44532975074964
-4.590437304238665,137.44534451955
-4.590438559425603,137.44534653218574
-4.590438635577433,137.44534634374045
-4.59042922446748,137.44533296418268
-4.590429008274759,137.44533284579316
-4.5904284664814226,137.4453329180651
-4.590412631940124,137.44532908876167
-4.590412051094026,137.4453289386501
-4.59041180658976,137.44532919725748
-4.590411656843838,137.44532967786145
-4.590411301453777,137.4453304510575
-4.59041126591721,137.44533036566787
-4.590408274802705,137.44534699990777
-4.590405351140069,137.44536356517006
-4.590402485361405,137.4453806095943
-4.590399514731136,137.44539746634663
-4.590396634870183,137.4454139456683
-4.59039346491016,137.44543066678668
-4.5903906618169295,137.4454479334303
-4.590388119407954,137.44546425626274
-4.590385411938038,137.44548093991455
-4.590382796557731,137.44549688645355
-4.59037984783706,137.44551370879913
-4.5903769653705515,137.4455309417394
-4.590374062139613,137.44554767813264
-4.59037123036708,137.4455649621027
-4.590368618940774,137.44558147381466
-4.590365606196867,137.44559841649587
-4.590363389948898,137.4456150967361
-4.590360366603873,137.4456315770543
-4.590357779020385,137.44564829412803
-4.590355351346131,137.4456645647818
-4.590352494907703,137.44568083841335
-4.590350296030557,137.44569799809693
